Date,Win,Los,WML,Mkt,Exc_WML,Exc_Mkt
2008-01-31,0.04552977088725807,-0.02190188929259136,0.06743166017984943,-0.009963966409824332,0.06594416020766493,-0.011451466382008831
2008-02-29,-0.022172823624033475,-0.0412289832877488,0.019056159663715325,-0.040727450242332264,0.01799365968358354,-0.041789950222464047
2008-03-31,0.08259674800010104,0.003007614086383832,0.0795891339137172,0.05598772833449894,0.07847246721923504,0.054871061640016774
2008-04-30,0.04925834141574474,-0.017127329826403876,0.06638567124214861,-0.0030022632445997344,0.06484400455561373,-0.004543929931134616
2008-05-31,-0.05222213857291175,-0.13771698391175707,0.08549484533884533,-0.10160803726835654,0.0840740119697492,-0.10302887063745267
2008-06-30,-0.0592797292887251,-0.04295649560705425,-0.01632323368167085,-0.019454730978372026,-0.017685733673723565,-0.02081723097042474
2008-07-31,0.01420890281055903,0.10252847068600818,-0.08831956787544915,0.015576482795468527,-0.0897279012564662,0.014168149414451478
2008-08-31,-0.1477665963789607,-0.11973336442477477,-0.02803323195418593,-0.11149283676664035,-0.028783231934317716,-0.11224283674677213
2008-09-30,-0.15598785051722436,-0.15263451903477787,-0.0033533314824464866,-0.1327083854275548,-0.003715831484433308,-0.13307088542954162
2008-10-31,-0.034245712038494545,-0.09755369640115505,0.0633079843626605,-0.07123882920903313,0.06329131769636635,-0.07125549587532727
2008-11-30,0.002653349163859548,0.02592162389271424,-0.023268274728854694,-0.04533336292613632,-0.023364108063926498,-0.04542919626120812
2008-12-31,-0.0023984929733102548,-0.05352703178189979,0.05112853880858954,-0.028796334914698796,0.050945205476249616,-0.02897966824703872
2009-01-31,-0.04417875927398921,-0.06761203035950264,0.023433271085513428,-0.09574856438673718,0.023224937752180094,-0.09595689772007052
